figure,references,text_len,ocr_items,avg_conf,ink_ratio,blue_red_ratio,class,ocr_preview
src30_p018.jpg,30_notes_10.tex:1470,327,28,0.7374,0.02167,0.0038,text_heavy_convert_to_latex,"5.支座发生位移和温度变 5-34图5-156中等FI （青岛理T大 学2008） A.低温侧 B. 高 8X, +012X2 +4c-41 判断题。取图5－157所示结构基本体系，则力法方程为 5 - 35 101X1+022 X2+4=4 4=0V Ixbic + Fe. C2o Ix bict 0 （福州大学2011) 0.4-0 4. = 5 - 36 图5158所示刚架除承受荷载外，支座A下沉了△=2cm，且顺时针转动了6一 "
src30_p019.jpg,30_notes_10.tex:1518,248,30,0.682,0.02695,0.01105,mixed_text_and_diagram,5 - 36 图5-158所示刚架 0.0lrad。已知E=2.1X10'kN 图。（华南理工 大学2009) 50kN +21'℃ ++ 4m (a) (b) 图5~156 图5-157 图5-158 &nxi+ bp+ bi= 0 306 50kN ym 63.04 50kN 56 n3 1575 ywkn. m? bp= -(xnx lwwimx 4m)= fe- L=0 0= xun+ 4×+ 10 × Ix bict IL= 
src30_p020.jpg,30_notes_10.tex:1588,335,28,0.7674,0.031,0.00268,text_heavy_convert_to_latex,6.超静定结构的位移计算 5-37图5-159所示梁（跨长1）支座位移产生的跨中点竖向位移为（ （哈尔 滨工业大学2011) A. kp/16 B. lop/8 C. lp/4 D. lp/2 5-38图5-160所示为计算得到的超静定刚架的弯矩图，则C点的角位移Φc= ，E点的水平位移△HE= （湖南大学2011） 5-39图5－161所示一端固定、另一端定向支承的等截面梁，当A端发生单位转角 0=1时，B端的竖向位移△= （重庆大学
src30_p021.jpg,30_notes_10.tex:1614,79,12,0.714,0.00927,0.0023,diagram_heavy_redraw_or_crop,研究生入学考试辅导丛书结构力 据结构与荷载的特点，选用 理工.大学 2011) 20kN-m 20kl 110 2m 2m 2m 2m 图5-162 ((3)
src31_p001.jpg,31_notes_11.tex:110,619,46,0.7993,0.05694,0.00618,text_heavy_convert_to_latex,研究生入学考试辅导丛书结构2 十、练习题 1.基本概念 6 -1 位移法的典型方 ）（烟台大 学 2014) 6 - 2 图6-117所示结构用位移法求解时，结点未知数为 。（天津大学2008） 6 -3 指出图6－118所示结构用位移法解题时，未知量的数目。（武汉大学2010） 6 - 4 图6-119所示结构，若用力法求解，其最多的未知量个数为。7个；若用位 移法求解，其最少的末知量个数为 。（西安建筑科技大学2011） 图 6 -
src31_p002.jpg,31_notes_11.tex:176,186,25,0.6251,0.03724,0.01429,mixed_text_and_diagram,6 - 10 用位移法作 YnXi+ R.p=0 2EI R.p=0 EL Rp+ 图 6 - 123 [图 6-124 Fp* 图 6 -125 6-9 YuXit Rp=D Yus Pp-元 XIMit p: M T X++ Yovx++ .p=0 o=dd +tx +iX ink 5 FpL R.p= Fpl Rap=0 o-dw 139 16E2 0=+ 2X 
src31_p003.jpg,31_notes_11.tex:226,186,29,0.7014,0.03953,0.01131,mixed_text_and_diagram,6-11 用位移法计算图6- 大学 2011) 6-12 用位移法求图612 矩图。设已知各杆 件的相对线刚度：横梁为1，竖 011) 60kN 21kN/m 150kN:m =dd ++xw +iX nt 8m 1/2 1.2m/2m 1/2 6m 图 6 - 126 图6-127 Fp=q! 1/2 4/2 1/2 1/2 mp 888 1/2 +wX Xi Mi+
src31_p004.jpg,31_notes_11.tex:286,131,23,0.6635,0.02207,0.00329,mixed_text_and_diagram,60kN 21kN/m TuXitYixitPp=0 =dd +tx +iXnt 8m 2m[2m l 6m 60kN 21kN/m 150kN-m 30 AUT Ripe-2 8m 2m|2m 8m 6m 2m|2m 6m Yhzl! 8m 2m/2m/ 6m
src31_p005.jpg,31_notes_11.tex:326,155,17,0.697,0.01545,0.00341,mixed_text_and_diagram,用位移法求解图6-128所示结构，作M图。EI为常数。（青岛理工大学2010） 6- 用位移法计算图6-129所示结构并作其弯矩图。（西安建筑科技大学2008） 1.5EI 5-6 34kN/m 3kN/m tttftt 88 3EI 1.54V 4m 5n1 8m 图 6 - 128 图 6 -1  3.2
src31_p006.jpg,31_notes_11.tex:408,153,27,0.6553,0.02824,0.00816,mixed_text_and_diagram,1.5E1 3kN/m 1.5EI 1.5EI Rp=4 4m 5m 4m PAJEZ 191 3x1-5E2 1.5E 157 4m Rp EL 34kN/m 3EL 4m 13 8m XI= XI Mit 34kN/m 3.刚度无穷大杆件的计算 图6-130所示结构中截面A弯矩M^一 业大学2011)
src31_p007.jpg,31_notes_11.tex:484,105,23,0.6123,0.03598,0.01302,mixed_text_and_diagram,"El,=c0 EI Rp=- hp ER 139 EA PREL 22P 6 -16 Fipe 24 12kN/m 12kN/m E1-00 46 dn1 4m 4m 4m 4m 4m mp X13 E/-00"
src31_p008.jpg,31_notes_11.tex:534,110,15,0.7012,0.04267,0.01496,mixed_text_and_diagram,"6 - 17 作图6-132所示 用位移法作图6- 6 - 18 二，各柱相对线刚度 如图中所示。（华南理工大学 El-00 4kN/m 图6-132 图6-133 E= c Mp , Xi Mi- mp:M 96 IR"
src31_p009.jpg,31_notes_11.tex:626,78,14,0.6228,0.02966,0.01313,diagram_heavy_redraw_or_crop,"36 36 EAD 注意：杆件变形量为，杆轴力为 EA, I+ EAL EAz, lz T'F2 4kN/m 1111 +IXV 100 4kN/m w01"
src31_p010.jpg,31_notes_11.tex:660,24,5,0.6111,0.01053,0.00524,diagram_heavy_redraw_or_crop,to 200 4kN/m wol m (r.n)
src31_p011.jpg,31_notes_11.tex:684,102,7,0.771,0.01403,0.00334,mixed_text_and_diagram,6-19 用位移法求图6-134所示结构的弯矩图。FI=常数。（北京L业大学2013） 6-20 用位移法作图6-135所示结构弯矩图。EI=常数。（ 理工大学2006) 图6134 YaXitR·P=O
src31_p012.jpg,31_notes_11.tex:724,140,17,0.6921,0.04312,0.01301,mixed_text_and_diagram,mp 5662 XIMI+ 6-21 作图6－136所示结构的M图，各杆EI=常数。（西南交通大学2010） 6 - 22 用位移法作图6－137所示结构M图。各杆EI=常数。（山东建筑大学2012) 35 4kN/m 21 21 3m 11111 3m 3m 图6-136 图6
src31_p013.jpg,31_notes_11.tex:780,213,28,0.6376,0.0337,0.00906,mixed_text_and_diagram,YuXt Kopzo 2.5 4kN/m 21 3m 3m 3m XI3 XIMitP:M Rp: 1/2 1/2 mp Vnxit R.p=0 TEL Ximt mp= m 6 - 23 用位移法作图6－138所示结构M图。各杆EI=常数。（山东建筑大学2009） 6 - 24 用位移法作图6-139所示结构M图。已知各杆EI常数 40kN 12 1/2 12 02 4m 2m 图 6 - 138 T.Xit P.pzo
src31_p014.jpg,31_notes_11.tex:832,98,22,0.6359,0.02064,0.00528,mixed_text_and_diagram,XI mI+ mp:M 1/2 1/2 1/2 1/2 12 112 12 1/2 1/2 mp 70 kN 4m 4m 2m 2m Rpe-ho 4m 2m 4m 2m XI Mi+ mp- M
src31_p015.jpg,31_notes_11.tex:950,253,53,0.6698,0.0465,0.01456,mixed_text_and_diagram,6-25用合适的方法计算图 业大学2011) 6 - 26 根据对称性用位移法 数。（青岛理工 大学2012) 275 12kN 3kN/m 10kN/m wg 6m 4m 4m 2m 2m 4m 4m 图6-140  12kN 3kN/m 0.56 hon'! Rip:  0.60 45 0.49 4m 2m 4m XI mt 3kN/m 3.34 1131 6m 6m 0.08 2m 2m 4m 2m 4m 4m 2m EI Rip
src31_p016.jpg,31_notes_11.tex:1006,31,3,0.7447,0.01787,0.00386,diagram_heavy_redraw_or_crop,6 - 27 用位移法作图6－142 Xi mit Mpe m
src31_p017.jpg,31_notes_11.tex:1046,113,14,0.6459,0.0299,0.00856,mixed_text_and_diagram,"6-30用位移法计算图6 数=5EI/，EI=常数。（合）  -14 +1 0= +x +x""l 661 图6-145 c=d+ X  +Xn 01 12 1/2 XI=- 1/2 1662 XI Mi+ Ximt Mp: M"
src31_p018.jpg,31_notes_11.tex:1106,207,26,0.6735,0.03149,0.01346,mixed_text_and_diagram,7.支座位移和温度改变日 6-31用位移法求解图6 (已知：EI=4.8X 104kN·m²）（东南大学2007） 6-32图6-147所示刚 去作弯矩图。（天津 大学2008） 36 21 .02m 6m 6m 图6-146 图6~147 36 16=0.02m n Xi+ Ric=0 XImi+M=M =0.02m 3200 Ricsr1 bo ML bx k.gx 1o*002 20 12E20 1311
src31_p019.jpg,31_notes_11.tex:1160,39,6,0.6122,0.01104,0.00367,diagram_heavy_redraw_or_crop,Yr= 13i 1216 MI XIMI4 mC: M 13i. X  130
src31_p020.jpg,31_notes_11.tex:1212,142,20,0.6713,0.04665,0.01166,mixed_text_and_diagram,8.用位移法求超静定结构 6-33用位移法求解图6 013) 图6-149所示结 6 - 34  荷载作用，同时D 支座下沉△。试求及结点转角 回八。（理八学2010） 2tp 图 6 - 148 0-149 EI El= 00 XI 119L* 762 EL EI 139 1802
src31_p021.jpg,31_notes_11.tex:1268,25,5,0.5779,0.01933,0.01026,diagram_heavy_redraw_or_crop,=d +义以 4139 3E10 491 9139
src32_p001.jpg,32_notes_13.tex:118,339,43,0.6852,0.05458,0.0176,handwritten_or_colored_note,8-1  单元刚度矩阵是指下 2010、中国地震局工程力学研究所 A．杆端位移和杆端力 C.杆端位移和结点荷载 8-2判断题。结构刚度矩 关系。（×）（烟台 大学2013) 2.刚度矩阵的计算 试用先处理法建立图8－43所示结构的结构刚度矩阵 8-3 忽略杆件的轴向变形 （EI=常数）。（湖南大学2008） 8- 4  求图8－44所示刚架结构刚度矩阵的任意两个主元素（自由结点）。已知各杆 I/A=1/10。（西南交通大学2010） L
src32_p002.jpg,32_notes_13.tex:168,194,18,0.7358,0.0384,0.01054,mixed_text_and_diagram,"|A= 1 //0 EA M,6 4m 1566 T|A= I //0 4m 3.等效结点荷载 8-5 图8-45所示结构按矩阵位移法计算，则与结点 示）对应的等效结点荷载向量为 （浙江大学2012） 8-6图8-45所示结构，已知两杆EI=常数。若按矩 别为91、△2，则杆件BC左、右端的弯矩各为 （浙江大学2012） 290. + 8-7 试求图8-46所示结构中结点3的综合结点荷"
src32_p003.jpg,32_notes_13.tex:268,174,31,0.6805,0.04709,0.02128,handwritten_or_colored_note,4m 12 1/2 4m 图8-45 图8-46 12H 6FI 013 1211 250 199 注意：在矩阵位移法中， 如果题目中完全没有刚度相关的数据， 这种类型的题目，是 是需要考虑轴向变形 的。 12kN/m 15kN.m 20kN (4. 5.6) (7.8.5) (1.2.3) 69 1(0gp) 4m 4m 4m 10 16 10
src32_p004.jpg,32_notes_13.tex:368,330,47,0.7409,0.04006,0.01064,text_heavy_convert_to_latex,"按先处理法求图8-4 8-8 南交通大学2007） 8-9 图8-48（a）所示结 轴向变形，整体坐标见图8-48（b），图中 20kN-m (1,0,2) 括号内数码为结点总码（力和位移按水平、 (1,0,3) 5kN 3kn 竖直、转动方向顺序排列），求等效结点荷载 列阵P。（山东建筑大学2008) 6kN/m 2kN 4kN 5kN-m 12kN/m M.0 (0,0,0) M,0 (0,0,0) 4m 3(0,0,3) 4m 4"
src32_p005.jpg,32_notes_13.tex:434,307,27,0.6915,0.04864,0.01018,text_heavy_convert_to_latex,12 -12 10 k -8 knm 区-6=12 8 10 图8-49所示平面结构用矩阵位移法计算，引人支承条件后的整体刚度矩阵为 多少阶？求结点2和结点5的综合结点荷载列阵。（中南大学2011） 4.内力和位移的计算 [41516) (7.8.9) 8-11已知图8-50所示连续梁的结点 位移列阵4=（—0.0030.0040.005)T（分 别为结点2、3、4的转角）、设各杆的E=2X 2(10期) (oJn) 10*kN/cm²
src32_p006.jpg,32_notes_13.tex:514,250,29,0.6733,0.04922,0.02359,handwritten_or_colored_note,8 - 11  已知图8-50所示连续梁的结点 位移列阵4=（—0.0030.0040.005)T（分 别为结点2、3、4的转角），设各杆的E=2X 10°kN/cm²，I=400cm，l=400cm。求单元 El= 210'kaftn'x yoch+× 10* 4kN-m 2.4kN/m 5.6kN·m 12x 8W 1元0 310 150 = 150 2 ten'g- 3.2 6x 8w 300 0.8 t- 4* 80 -150 
src32_p007.jpg,32_notes_13.tex:550,86,11,0.6531,0.03275,0.01858,handwritten_or_colored_note,"（上海大学2008、武汉大学2008 FP 4m L0,0 图8-51 α= 90°, bjd=U, lind=l Ko= T fo T- (in @- TT @T: 12"
src32_p008.jpg,32_notes_13.tex:580,34,5,0.5724,0.02395,0.01224,diagram_heavy_redraw_or_crop,176 F0  =  T -0 = -22.12 37.0 1700
src32_p009.jpg,32_notes_13.tex:594,36,4,0.6754,0.00879,0.0023,diagram_heavy_redraw_or_crop,737 图8－52所示结构，已知结点2的水平、竖向和转角 1667 -0
src32_p010.jpg,32_notes_13.tex:706,320,44,0.6762,0.05357,0.02478,handwritten_or_colored_note,"Fp M.8 图8-51 图8-52 12EI 6E1 4EI k32=k62 —k3 =k6s = k3g —2k6y=k66= k22=—k52k55 （浙江大 13 学2008） 39 7I- 0. 092% 126 49- 6E - 01667 -6 LL -GE 99- 0111.0 0. 00 IE 8 - 14 用矩阵位移法计算并作图8-53所示连续梁的弯矩图。各杆EI相同，为常数。 （重庆大学2009） (010,0) "
src33_p001.jpg,33_notes_14.tex:100,451,40,0.7669,0.04635,0.00428,text_heavy_convert_to_latex,十一、练习题 1.基本概念 9-1设直杆的轴向变形不计，图9-63所示体系的动力自由度为（D）。（合肥工业 大学2009） A. 1 B. 2 C. 3 D. 4 9-2 i 设直杆的轴向变形不计，图9-64所示体系的动力自由度为_乙。（合肥工 业大学2006） m2 m3 图9-63 图9-64 图9－65所示结构，其动力自由度个数为 9 -3  。（西安建筑科技大学2011) 9-4 判断题。结构的自振频率、振型都反映结构本身固有的
src33_p002.jpg,33_notes_14.tex:182,662,35,0.8099,0.05359,0.00407,text_heavy_convert_to_latex,研究生入学考试辅导丛书结构 9 -8  判断题。对于单 系数。（×）（福 州大学2012） 9-9判断题。体系的动力系数一定大于1。（×）（福州大学2011) 9-10使单自由度体系的阻尼增加，其结果是（ （西南交通大学2009） C.周期变短 A.周期变长 B.周期不变 D.周期视具体体系而定 9-11阻尼力与质点速度大小成 （正比，反比），方向相反；惯性力与质点加 速度大小成 （正比，反比），方向相反。（北京科技大学2010） 9-
src33_p003.jpg,33_notes_14.tex:278,331,37,0.677,0.0413,0.01364,text_heavy_convert_to_latex,9-13已知图9-67中结 D点作用一简谐荷载F（t）=F 数。印异采拓 的自振频率、周期及D点处最 工大学2011) 9-14计算图9-68中结 [图（不计水平自 由度影响）。已知结构集中的重 点作用一简谐荷载 F(t)=Fpsingt，其中Fp=5kN，0=0.8u，EI为常数。（不计阻尼的影响）（青岛理工大学 2012) IFr(0) B. 3m 2m 4m 2m 2m 图9-67 图 9-68 9-15 9-14 4m 2m 2
src33_p004.jpg,33_notes_14.tex:334,193,21,0.6943,0.03992,0.0132,mixed_text_and_diagram,4m .2m+.2m. 9-15已知图9-69中m=3 /min，不计杆件质量， EI=6×103kN·m²，求质点的最大位移。（大津大学20ll) 阻尼。（西南交通大学2012） FP Fpsingt 2m 2m 图9-69 图9-70 m= 300 k5 2m 2m 6E2 Fpt' bx bx (o?kw.hy. ：38-73 509 9d= Jt- β= 2.13x 10 m
src33_p005.jpg,33_notes_14.tex:364,219,13,0.7624,0.02693,0.00259,mixed_text_and_diagram,9-17图9-71所示结构承受简谐荷载Fpsinot的作用，设各柱EI相同，不计柱的质 量，不计阻尼。试求质量m的最大动位移。设一 （湖南大学2012） 9-18图9-72所示结构承受Fpsingt简谐荷载的作用。各杆EI相同，不计杆的质量 和轴向变形，不计阻尼。设6元 专w，为结构的自振频率。试求：（1）体系的振动微分方 程：（2）质点㎡的振幅A。（重庆大学2009） Fpsingt EI=00 图9-71 图 9 - hh3 h3
src33_p006.jpg,33_notes_14.tex:408,27,5,0.6139,0.01017,0.00289,diagram_heavy_redraw_or_crop,Fpsiner yd βyt: 1662 1/2 MP
src33_p007.jpg,33_notes_14.tex:498,255,25,0.6771,0.02612,0.00535,mixed_text_and_diagram,"9-19图9-73结构因横梁EI1=，只能作反对称振动，试求其自振频率和主振型。 A, +012m2A,=0 提示：两自由度结构自由振动振幅方程为 （中南大学2010） 821 miAl +(022m  Az=0 9-20建立图9-74所示结构的振动微分方程，并求解结构的自振频率和振型。（东南 大学2013) Elj=00 2m 2m 图9-73 图9-74 9-19 Sh mt 18 一x 1+3x 2 shpip 18m 184 2"
src33_p008.jpg,33_notes_14.tex:592,147,17,0.6127,0.02767,0.0119,mixed_text_and_diagram,A12 9-20 9(t)= sn(-mjr0])+ Sn(-nyrul) Sy sn (-mgi t)+Sn(- mitl) 48E7 Jn mi Sn. m! mt' 13'8 入= 0.346] 5.89 入z: D.07887 Siz my Au 0.619 A12 ~ 0.0-883
src33_p009.jpg,33_notes_14.tex:610,92,6,0.8354,0.00777,0.0,mixed_text_and_diagram,4.对称性的利用 9-21求图9-75所示体系的自振频率和主振型，EI=常 西南交通大学2008） 9-22 试求图9-76所示对称体系的最低自振频率。EI=常 重庆大学2009类似）
src33_p010.jpg,33_notes_14.tex:696,54,10,0.6237,0.02958,0.01148,diagram_heavy_redraw_or_crop,"图 9 - 75 图 9 - 76 0.39 04 bA, 3E1 M分 1399 120E1 20 =w)"
src33_p011.jpg,33_notes_14.tex:716,0,0,0.0,0.00301,0.00231,diagram_heavy_redraw_or_crop,
src33_p012.jpg,33_notes_14.tex:782,356,28,0.7578,0.05658,0.01372,text_heavy_convert_to_latex,研究生入学考试辅导丛书结构力学 12 12 图9-75 图9-76 5.弹簧（支座）的计算 24EI 9-23图9-77（a）所示单跨梁的自振频率为w= 今在其集中质量m处加一 5ml3 竖向弹簧支承，如图9-77（b）所示，设弹簧的刚度系数为k，则图9-77（b）的自振频率 （北京科技大学2009） 24E1 (a) (b) 图9 -77 9 - 24 求图9-78所示体系的自振频率。质量为m，各杆EI=常数，弹性支承的刚度 系数k=
src33_p013.jpg,33_notes_14.tex:830,116,9,0.5834,0.01064,0.00467,mixed_text_and_diagram,9-5 12 I29(t) 15m1yt) +ons me yit) m y6* + 2y(t*t + myt)* *- 7my() *2s0 (am+ 9m) jt) + j6*h):0 +m+ 9m 1H)=0 4m1+ 9m2
